Trade number,Instrument,Account,Strategy,Market pos.,Qty,Entry price,Exit price,Entry time,Exit time,Entry name,Exit name,Profit,Cum. net profit,Commission,Clearing Fee,Exchange Fee,IP Fee,NFA Fee,MAE,MFE,ETD,Bars,
127,ES DEC25,Backtest,TTradesFractalModelV5,Short,1,6573.75,6531.75,11/21/2025 1:45:00 AM,11/21/2025 5:10:00 AM,FractalShortV5,Profit target,$2100.00,($14975.00),$0.00,$0.00,$0.00,$0.00,$0.00,$562.50,$2100.00,$0.00,42,
128,ES DEC25,Backtest,TTradesFractalModelV5,Long,1,6718.50,6704.50,11/25/2025 9:05:00 AM,11/25/2025 9:45:00 AM,FractalLongV5,Stop loss,($700.00),($15675.00),$0.00,$0.00,$0.00,$0.00,$0.00,$700.00,$450.00,$1150.00,9,
129,ES DEC25,Backtest,TTradesFractalModelV5,Short,1,6820.25,6834.75,12/2/2025 1:00:00 AM,12/2/2025 4:20:00 AM,FractalShortV5,Stop loss,($725.00),($16400.00),$0.00,$0.00,$0.00,$0.00,$0.00,$725.00,$400.00,$1125.00,41,
130,ES DEC25,Backtest,TTradesFractalModelV5,Short,1,6848.75,6843.00,12/2/2025 3:20:00 PM,12/2/2025 5:00:00 PM,FractalShortV5,Exit on session close,$287.50,($16112.50),$0.00,$0.00,$0.00,$0.00,$0.00,$237.50,$537.50,$250.00,21,
131,ES DEC25,Backtest,TTradesFractalModelV5,Short,1,6852.25,6858.00,12/3/2025 6:50:00 AM,12/3/2025 7:40:00 AM,FractalShortV5,Stop loss,($287.50),($16400.00),$0.00,$0.00,$0.00,$0.00,$0.00,$287.50,$287.50,$575.00,11,
132,ES DEC25,Backtest,TTradesFractalModelV5,Short,1,6859.00,6870.00,12/4/2025 4:20:00 AM,12/4/2025 4:45:00 AM,FractalShortV5,Stop loss,($550.00),($16950.00),$0.00,$0.00,$0.00,$0.00,$0.00,$550.00,$162.50,$712.50,6,
133,ES DEC25,Backtest,TTradesFractalModelV5,Short,1,6888.50,6876.50,12/8/2025 4:40:00 AM,12/8/2025 9:45:00 AM,FractalShortV5,Profit target,$600.00,($16350.00),$0.00,$0.00,$0.00,$0.00,$0.00,$237.50,$600.00,$0.00,62,
134,ES DEC25,Backtest,TTradesFractalModelV5,Short,1,6860.25,6867.00,12/9/2025 1:55:00 AM,12/9/2025 3:20:00 AM,FractalShortV5,Stop loss,($337.50),($16687.50),$0.00,$0.00,$0.00,$0.00,$0.00,$337.50,$0.00,$337.50,18,
135,ES DEC25,Backtest,TTradesFractalModelV5,Long,1,6835.75,6852.25,12/11/2025 3:10:00 AM,12/11/2025 4:40:00 AM,FractalLongV5,Profit target,$825.00,($15862.50),$0.00,$0.00,$0.00,$0.00,$0.00,$362.50,$825.00,$0.00,19,
136,ES DEC25,Backtest,TTradesFractalModelV5,Long,1,6866.25,6848.75,12/11/2025 9:10:00 AM,12/11/2025 9:55:00 AM,FractalLongV5,Stop loss,($875.00),($16737.50),$0.00,$0.00,$0.00,$0.00,$0.00,$875.00,$450.00,$1325.00,10,
137,ES DEC25,Backtest,TTradesFractalModelV5,Long,1,6870.50,6924.50,12/11/2025 11:40:00 AM,12/11/2025 5:00:00 PM,FractalLongV5,Exit on session close,$2700.00,($14037.50),$0.00,$0.00,$0.00,$0.00,$0.00,$275.00,$2912.50,$212.50,65,
138,ES DEC25,Backtest,TTradesFractalModelV5,Long,1,6908.25,6901.25,12/12/2025 3:10:00 AM,12/12/2025 4:15:00 AM,FractalLongV5,Stop loss,($350.00),($14387.50),$0.00,$0.00,$0.00,$0.00,$0.00,$350.00,$212.50,$562.50,14,
139,ES DEC25,Backtest,TTradesFractalModelV5,Long,1,6846.00,6856.25,12/15/2025 1:15:00 AM,12/15/2025 3:55:00 AM,FractalLongV5,Profit target,$512.50,($13875.00),$0.00,$0.00,$0.00,$0.00,$0.00,$212.50,$512.50,$0.00,33,
140,ES DEC25,Backtest,TTradesFractalModelV5,Long,1,6795.75,6773.75,12/16/2025 5:10:00 AM,12/16/2025 12:55:00 PM,FractalLongV5,Stop loss,($1100.00),($14975.00),$0.00,$0.00,$0.00,$0.00,$0.00,$1100.00,$1900.00,$3000.00,94,
