Trade number,Instrument,Account,Strategy,Market pos.,Qty,Entry price,Exit price,Entry time,Exit time,Entry name,Exit name,Profit,Cum. net profit,Commission,Clearing Fee,Exchange Fee,IP Fee,NFA Fee,MAE,MFE,ETD,Bars,
12,NQ DEC25,Backtest,TtradesReversalV4,Short,1,22948.50,22958.00,2/18/2025 8:25:00 AM,2/18/2025 8:25:00 AM,S,Stop loss,($190.00),($3355.00),$0.00,$0.00,$0.00,$0.00,$0.00,$190.00,$0.00,$190.00,1,
13,NQ DEC25,Backtest,TtradesReversalV4,Short,1,22884.25,22783.75,2/19/2025 8:05:00 AM,2/19/2025 10:10:00 AM,S,Profit target,$2010.00,($1345.00),$0.00,$0.00,$0.00,$0.00,$0.00,$245.00,$2010.00,$0.00,26,
14,NQ DEC25,Backtest,TtradesReversalV4,Short,1,22868.25,22875.25,2/21/2025 9:30:00 AM,2/21/2025 9:30:00 AM,S,Stop loss,($140.00),($1485.00),$0.00,$0.00,$0.00,$0.00,$0.00,$140.00,$0.00,$140.00,1,
15,NQ DEC25,Backtest,TtradesReversalV4,Long,1,22418.50,22394.25,2/24/2025 8:05:00 AM,2/24/2025 9:30:00 AM,L,Stop loss,($485.00),($1970.00),$0.00,$0.00,$0.00,$0.00,$0.00,$485.00,$845.00,$1330.00,18,
16,NQ DEC25,Backtest,TtradesReversalV4,Long,1,21942.50,21930.75,2/26/2025 8:55:00 AM,2/26/2025 8:55:00 AM,L,Stop loss,($235.00),($2205.00),$0.00,$0.00,$0.00,$0.00,$0.00,$235.00,$0.00,$235.00,1,
17,NQ DEC25,Backtest,TtradesReversalV4,Short,1,22025.50,21925.00,2/27/2025 8:25:00 AM,2/27/2025 8:55:00 AM,S,Profit target,$2010.00,($195.00),$0.00,$0.00,$0.00,$0.00,$0.00,$60.00,$2010.00,$0.00,7,
18,NQ DEC25,Backtest,TtradesReversalV4,Long,1,21282.50,21236.00,2/28/2025 8:45:00 AM,2/28/2025 9:30:00 AM,L,Stop loss,($930.00),($1125.00),$0.00,$0.00,$0.00,$0.00,$0.00,$930.00,$445.00,$1375.00,10,
19,NQ DEC25,Backtest,TtradesReversalV4,Long,1,21118.00,21086.75,3/5/2025 8:40:00 AM,3/5/2025 8:45:00 AM,L,Stop loss,($625.00),($1750.00),$0.00,$0.00,$0.00,$0.00,$0.00,$625.00,$5.00,$630.00,2,
20,NQ DEC25,Backtest,TtradesReversalV4,Long,1,21019.75,21010.00,3/6/2025 8:40:00 AM,3/6/2025 8:45:00 AM,L,Stop loss,($195.00),($1945.00),$0.00,$0.00,$0.00,$0.00,$0.00,$195.00,$415.00,$610.00,2,
21,NQ DEC25,Backtest,TtradesReversalV4,Long,1,20779.50,20746.75,3/7/2025 8:05:00 AM,3/7/2025 8:20:00 AM,L,Stop loss,($655.00),($2600.00),$0.00,$0.00,$0.00,$0.00,$0.00,$655.00,$215.00,$870.00,4,
22,NQ DEC25,Backtest,TtradesReversalV4,Short,1,20181.25,20181.25,3/11/2025 8:15:00 AM,3/11/2025 8:25:00 AM,S,Stop loss,$0.00,($2600.00),$0.00,$0.00,$0.00,$0.00,$0.00,$145.00,$1200.00,$1200.00,3,
23,NQ DEC25,Backtest,TtradesReversalV4,Long,1,20195.25,20162.25,3/13/2025 8:00:00 AM,3/13/2025 8:00:00 AM,L,Stop loss,($660.00),($3260.00),$0.00,$0.00,$0.00,$0.00,$0.00,$660.00,$0.00,$660.00,1,
24,NQ DEC25,Backtest,TtradesReversalV4,Short,1,20381.25,20401.25,3/17/2025 9:10:00 AM,3/17/2025 9:10:00 AM,S,Stop loss,($400.00),($3660.00),$0.00,$0.00,$0.00,$0.00,$0.00,$400.00,$0.00,$400.00,1,
25,NQ DEC25,Backtest,TtradesReversalV4,Long,1,20402.50,20385.75,3/18/2025 8:20:00 AM,3/18/2025 8:20:00 AM,L,Stop loss,($335.00),($3995.00),$0.00,$0.00,$0.00,$0.00,$0.00,$335.00,$0.00,$335.00,1,
26,NQ DEC25,Backtest,TtradesReversalV4,Short,1,20224.50,20233.25,3/19/2025 8:05:00 AM,3/19/2025 8:05:00 AM,S,Stop loss,($175.00),($4170.00),$0.00,$0.00,$0.00,$0.00,$0.00,$175.00,$0.00,$175.00,1,
27,NQ DEC25,Backtest,TtradesReversalV4,Long,1,20271.00,20243.25,3/20/2025 9:20:00 AM,3/20/2025 9:30:00 AM,L,Stop loss,($555.00),($4725.00),$0.00,$0.00,$0.00,$0.00,$0.00,$555.00,$100.00,$655.00,3,
28,NQ DEC25,Backtest,TtradesReversalV4,Short,1,20254.75,20154.00,3/21/2025 8:30:00 AM,3/21/2025 8:45:00 AM,S,Profit target,$2015.00,($2710.00),$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$2015.00,$0.00,4,
29,NQ DEC25,Backtest,TtradesReversalV4,Long,1,20917.75,20909.25,3/26/2025 8:50:00 AM,3/26/2025 9:20:00 AM,L,Stop loss,($170.00),($2880.00),$0.00,$0.00,$0.00,$0.00,$0.00,$170.00,$415.00,$585.00,7,
30,NQ DEC25,Backtest,TtradesReversalV4,Long,1,20349.25,20341.50,3/28/2025 9:15:00 AM,3/28/2025 9:15:00 AM,L,Stop loss,($155.00),($3035.00),$0.00,$0.00,$0.00,$0.00,$0.00,$155.00,$0.00,$155.00,1,
31,NQ DEC25,Backtest,TtradesReversalV4,Short,1,19661.00,19561.00,3/31/2025 9:20:00 AM,3/31/2025 9:35:00 AM,S,Profit target,$2000.00,($1035.00),$0.00,$0.00,$0.00,$0.00,$0.00,$65.00,$2000.00,$0.00,4,
32,NQ DEC25,Backtest,TtradesReversalV4,Long,1,17403.00,17382.50,4/9/2025 8:35:00 AM,4/9/2025 8:35:00 AM,L,Stop loss,($410.00),($1445.00),$0.00,$0.00,$0.00,$0.00,$0.00,$410.00,$0.00,$410.00,1,
33,NQ DEC25,Backtest,TtradesReversalV4,Long,1,19294.00,19267.75,4/10/2025 8:45:00 AM,4/10/2025 8:45:00 AM,L,Stop loss,($525.00),($1970.00),$0.00,$0.00,$0.00,$0.00,$0.00,$525.00,$0.00,$525.00,1,
34,NQ DEC25,Backtest,TtradesReversalV4,Long,1,18985.25,18947.75,4/11/2025 8:55:00 AM,4/11/2025 9:00:00 AM,L,Stop loss,($750.00),($2720.00),$0.00,$0.00,$0.00,$0.00,$0.00,$750.00,$435.00,$1185.00,2,
35,NQ DEC25,Backtest,TtradesReversalV4,Long,1,19388.25,19488.00,4/15/2025 9:05:00 AM,4/15/2025 9:35:00 AM,L,Profit target,$1995.00,($725.00),$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1995.00,$0.00,7,
36,NQ DEC25,Backtest,TtradesReversalV4,Short,1,19028.50,18927.50,4/17/2025 8:40:00 AM,4/17/2025 9:15:00 AM,S,Profit target,$2020.00,$1295.00,$0.00,$0.00,$0.00,$0.00,$0.00,$305.00,$2020.00,$0.00,8,
37,NQ DEC25,Backtest,TtradesReversalV4,Long,1,18549.50,18549.50,4/21/2025 9:15:00 AM,4/21/2025 9:40:00 AM,L,Stop loss,$0.00,$1295.00,$0.00,$0.00,$0.00,$0.00,$0.00,$150.00,$1350.00,$1350.00,6,
38,NQ DEC25,Backtest,TtradesReversalV4,Short,1,19961.25,19980.50,4/28/2025 8:10:00 AM,4/28/2025 8:35:00 AM,S,Stop loss,($385.00),$910.00,$0.00,$0.00,$0.00,$0.00,$0.00,$385.00,$780.00,$1165.00,6,
39,NQ DEC25,Backtest,TtradesReversalV4,Long,1,20389.75,20490.25,5/2/2025 8:15:00 AM,5/2/2025 8:35:00 AM,L,Profit target,$2010.00,$2920.00,$0.00,$0.00,$0.00,$0.00,$0.00,$210.00,$2010.00,$0.00,5,
40,NQ DEC25,Backtest,TtradesReversalV4,Long,1,20433.25,20429.75,5/5/2025 7:55:00 AM,5/5/2025 7:55:00 AM,L,Stop loss,($70.00),$2850.00,$0.00,$0.00,$0.00,$0.00,$0.00,$70.00,$0.00,$70.00,1,
41,NQ DEC25,Backtest,TtradesReversalV4,Long,1,20269.50,20257.25,5/6/2025 9:15:00 AM,5/6/2025 9:15:00 AM,L,Stop loss,($245.00),$2605.00,$0.00,$0.00,$0.00,$0.00,$0.00,$245.00,$0.00,$245.00,1,
42,NQ DEC25,Backtest,TtradesReversalV4,Long,1,21897.50,21896.50,5/16/2025 9:10:00 AM,5/16/2025 9:10:00 AM,L,Stop loss,($20.00),$2585.00,$0.00,$0.00,$0.00,$0.00,$0.00,$20.00,$0.00,$20.00,1,
43,NQ DEC25,Backtest,TtradesReversalV4,Long,1,21659.50,21616.00,5/19/2025 8:10:00 AM,5/19/2025 9:15:00 AM,L,Stop loss,($870.00),$1715.00,$0.00,$0.00,$0.00,$0.00,$0.00,$870.00,$180.00,$1050.00,14,
44,NQ DEC25,Backtest,TtradesReversalV4,Long,1,21624.00,21614.25,5/22/2025 9:00:00 AM,5/22/2025 9:35:00 AM,L,Stop loss,($195.00),$1520.00,$0.00,$0.00,$0.00,$0.00,$0.00,$195.00,$1095.00,$1290.00,8,
45,NQ DEC25,Backtest,TtradesReversalV4,Long,1,22115.75,22099.50,5/29/2025 8:10:00 AM,5/29/2025 8:10:00 AM,L,Stop loss,($325.00),$1195.00,$0.00,$0.00,$0.00,$0.00,$0.00,$325.00,$0.00,$325.00,1,
46,NQ DEC25,Backtest,TtradesReversalV4,Long,1,21782.00,21782.00,5/30/2025 9:15:00 AM,5/30/2025 9:35:00 AM,L,Stop loss,$0.00,$1195.00,$0.00,$0.00,$0.00,$0.00,$0.00,$150.00,$1095.00,$1095.00,5,
47,NQ DEC25,Backtest,TtradesReversalV4,Long,1,22157.25,22154.00,6/4/2025 9:00:00 AM,6/4/2025 9:00:00 AM,L,Stop loss,($65.00),$1130.00,$0.00,$0.00,$0.00,$0.00,$0.00,$65.00,$0.00,$65.00,1,
48,NQ DEC25,Backtest,TtradesReversalV4,Short,1,22248.75,22277.00,6/9/2025 8:20:00 AM,6/9/2025 10:10:00 AM,S,Stop loss,($565.00),$565.00,$0.00,$0.00,$0.00,$0.00,$0.00,$565.00,$920.00,$1485.00,23,
49,NQ DEC25,Backtest,TtradesReversalV4,Long,1,22212.50,22202.25,6/12/2025 8:15:00 AM,6/12/2025 8:30:00 AM,L,Stop loss,($205.00),$360.00,$0.00,$0.00,$0.00,$0.00,$0.00,$205.00,$295.00,$500.00,4,
50,NQ DEC25,Backtest,TtradesReversalV4,Short,1,22224.50,22233.25,6/18/2025 8:45:00 AM,6/18/2025 8:45:00 AM,S,Stop loss,($175.00),$185.00,$0.00,$0.00,$0.00,$0.00,$0.00,$175.00,$0.00,$175.00,1,
51,NQ DEC25,Backtest,TtradesReversalV4,Long,1,22016.00,22011.50,6/19/2025 9:30:00 AM,6/19/2025 9:35:00 AM,L,Stop loss,($90.00),$95.00,$0.00,$0.00,$0.00,$0.00,$0.00,$90.00,$165.00,$255.00,2,
52,NQ DEC25,Backtest,TtradesReversalV4,Short,1,22811.00,22813.25,6/26/2025 8:15:00 AM,6/26/2025 8:15:00 AM,S,Stop loss,($45.00),$50.00,$0.00,$0.00,$0.00,$0.00,$0.00,$45.00,$0.00,$45.00,1,
53,NQ DEC25,Backtest,TtradesReversalV4,Short,1,23185.00,23084.50,7/8/2025 8:30:00 AM,7/8/2025 10:55:00 AM,S,Profit target,$2010.00,$2060.00,$0.00,$0.00,$0.00,$0.00,$0.00,$175.00,$2010.00,$0.00,30,
54,NQ DEC25,Backtest,TtradesReversalV4,Long,1,23282.00,23272.75,7/10/2025 9:00:00 AM,7/10/2025 9:35:00 AM,L,Stop loss,($185.00),$1875.00,$0.00,$0.00,$0.00,$0.00,$0.00,$185.00,$685.00,$870.00,8,
55,NQ DEC25,Backtest,TtradesReversalV4,Short,1,23148.00,23153.00,7/11/2025 8:25:00 AM,7/11/2025 9:05:00 AM,S,Stop loss,($100.00),$1775.00,$0.00,$0.00,$0.00,$0.00,$0.00,$100.00,$585.00,$685.00,9,
56,NQ DEC25,Backtest,TtradesReversalV4,Long,1,23264.25,23233.75,7/16/2025 8:20:00 AM,7/16/2025 9:55:00 AM,L,Stop loss,($610.00),$1165.00,$0.00,$0.00,$0.00,$0.00,$0.00,$610.00,$1255.00,$1865.00,20,
57,NQ DEC25,Backtest,TtradesReversalV4,Long,1,23502.75,23467.00,7/23/2025 9:30:00 AM,7/23/2025 9:35:00 AM,L,Stop loss,($715.00),$450.00,$0.00,$0.00,$0.00,$0.00,$0.00,$715.00,$110.00,$825.00,2,
58,NQ DEC25,Backtest,TtradesReversalV4,Long,1,23605.25,23597.50,7/25/2025 8:55:00 AM,7/25/2025 9:10:00 AM,L,Stop loss,($155.00),$295.00,$0.00,$0.00,$0.00,$0.00,$0.00,$155.00,$130.00,$285.00,4,
59,NQ DEC25,Backtest,TtradesReversalV4,Short,1,23826.25,23851.75,7/29/2025 8:50:00 AM,7/29/2025 9:35:00 AM,S,Stop loss,($510.00),($215.00),$0.00,$0.00,$0.00,$0.00,$0.00,$510.00,$325.00,$835.00,10,
60,NQ DEC25,Backtest,TtradesReversalV4,Long,1,23960.00,23948.75,8/11/2025 9:05:00 AM,8/11/2025 9:10:00 AM,L,Stop loss,($225.00),($440.00),$0.00,$0.00,$0.00,$0.00,$0.00,$225.00,$65.00,$290.00,2,
61,NQ DEC25,Backtest,TtradesReversalV4,Short,1,24184.75,24189.75,8/14/2025 8:15:00 AM,8/14/2025 8:15:00 AM,S,Stop loss,($100.00),($540.00),$0.00,$0.00,$0.00,$0.00,$0.00,$100.00,$0.00,$100.00,1,
62,NQ DEC25,Backtest,TtradesReversalV4,Short,1,24142.75,24042.50,8/15/2025 9:30:00 AM,8/15/2025 9:50:00 AM,S,Profit target,$2005.00,$1465.00,$0.00,$0.00,$0.00,$0.00,$0.00,$380.00,$2005.00,$0.00,5,
63,NQ DEC25,Backtest,TtradesReversalV4,Long,1,23993.75,23993.75,8/18/2025 8:15:00 AM,8/18/2025 9:55:00 AM,L,Stop loss,$0.00,$1465.00,$0.00,$0.00,$0.00,$0.00,$0.00,$85.00,$1220.00,$1220.00,21,
64,NQ DEC25,Backtest,TtradesReversalV4,Long,1,24002.25,23991.25,8/19/2025 8:25:00 AM,8/19/2025 8:50:00 AM,L,Stop loss,($220.00),$1245.00,$0.00,$0.00,$0.00,$0.00,$0.00,$220.00,$365.00,$585.00,6,
65,NQ DEC25,Backtest,TtradesReversalV4,Long,1,23646.25,23630.00,8/20/2025 8:00:00 AM,8/20/2025 9:35:00 AM,L,Stop loss,($325.00),$920.00,$0.00,$0.00,$0.00,$0.00,$0.00,$325.00,$550.00,$875.00,20,
66,NQ DEC25,Backtest,TtradesReversalV4,Long,1,23494.00,23480.25,8/22/2025 8:10:00 AM,8/22/2025 9:00:00 AM,L,Stop loss,($275.00),$645.00,$0.00,$0.00,$0.00,$0.00,$0.00,$275.00,$370.00,$645.00,11,
67,NQ DEC25,Backtest,TtradesReversalV4,Long,1,23706.50,23684.75,8/26/2025 8:05:00 AM,8/26/2025 8:20:00 AM,L,Stop loss,($435.00),$210.00,$0.00,$0.00,$0.00,$0.00,$0.00,$435.00,$60.00,$495.00,4,
68,NQ DEC25,Backtest,TtradesReversalV4,Long,1,23706.25,23683.00,9/1/2025 8:55:00 AM,9/1/2025 9:35:00 AM,L,Stop loss,($465.00),($255.00),$0.00,$0.00,$0.00,$0.00,$0.00,$465.00,$340.00,$805.00,9,
69,NQ DEC25,Backtest,TtradesReversalV4,Long,1,23667.25,23636.50,9/3/2025 8:55:00 AM,9/3/2025 9:35:00 AM,L,Stop loss,($615.00),($870.00),$0.00,$0.00,$0.00,$0.00,$0.00,$615.00,$545.00,$1160.00,9,
70,NQ DEC25,Backtest,TtradesReversalV4,Long,1,23734.00,23727.75,9/4/2025 8:05:00 AM,9/4/2025 8:20:00 AM,L,Stop loss,($125.00),($995.00),$0.00,$0.00,$0.00,$0.00,$0.00,$125.00,$475.00,$600.00,4,
71,NQ DEC25,Backtest,TtradesReversalV4,Long,1,24001.50,23997.25,9/8/2025 8:40:00 AM,9/8/2025 8:40:00 AM,L,Stop loss,($85.00),($1080.00),$0.00,$0.00,$0.00,$0.00,$0.00,$85.00,$0.00,$85.00,1,
72,NQ DEC25,Backtest,TtradesReversalV4,Long,1,24196.75,24166.75,9/11/2025 9:05:00 AM,9/11/2025 9:40:00 AM,L,Stop loss,($600.00),($1680.00),$0.00,$0.00,$0.00,$0.00,$0.00,$600.00,$765.00,$1365.00,8,
73,NQ DEC25,Backtest,TtradesReversalV4,Long,1,24785.00,24885.25,9/22/2025 8:45:00 AM,9/22/2025 10:05:00 AM,L,Profit target,$2005.00,$325.00,$0.00,$0.00,$0.00,$0.00,$0.00,$40.00,$2005.00,$0.00,17,
74,NQ DEC25,Backtest,TtradesReversalV4,Long,1,24893.00,24889.00,9/24/2025 8:15:00 AM,9/24/2025 8:20:00 AM,L,Stop loss,($80.00),$245.00,$0.00,$0.00,$0.00,$0.00,$0.00,$80.00,$35.00,$115.00,2,
75,NQ DEC25,Backtest,TtradesReversalV4,Long,1,24626.00,24608.50,9/25/2025 8:30:00 AM,9/25/2025 8:30:00 AM,L,Stop loss,($350.00),($105.00),$0.00,$0.00,$0.00,$0.00,$0.00,$350.00,$0.00,$350.00,1,
76,NQ DEC25,Backtest,TtradesReversalV4,Long,1,24792.50,24789.00,9/30/2025 8:20:00 AM,9/30/2025 8:20:00 AM,L,Stop loss,($70.00),($175.00),$0.00,$0.00,$0.00,$0.00,$0.00,$70.00,$0.00,$70.00,1,
77,NQ DEC25,Backtest,TtradesReversalV4,Long,1,25141.75,25130.50,10/3/2025 8:10:00 AM,10/3/2025 8:25:00 AM,L,Stop loss,($225.00),($400.00),$0.00,$0.00,$0.00,$0.00,$0.00,$225.00,$130.00,$355.00,4,
78,NQ DEC25,Backtest,TtradesReversalV4,Long,1,25315.75,25311.00,10/9/2025 9:20:00 AM,10/9/2025 9:35:00 AM,L,Stop loss,($95.00),($495.00),$0.00,$0.00,$0.00,$0.00,$0.00,$95.00,$440.00,$535.00,4,
79,NQ DEC25,Backtest,TtradesReversalV4,Short,1,25315.75,25324.50,10/10/2025 8:45:00 AM,10/10/2025 8:45:00 AM,S,Stop loss,($175.00),($670.00),$0.00,$0.00,$0.00,$0.00,$0.00,$175.00,$0.00,$175.00,1,
80,NQ DEC25,Backtest,TtradesReversalV4,Long,1,25237.25,25216.00,10/22/2025 8:10:00 AM,10/22/2025 9:35:00 AM,L,Stop loss,($425.00),($1095.00),$0.00,$0.00,$0.00,$0.00,$0.00,$425.00,$825.00,$1250.00,18,
81,NQ DEC25,Backtest,TtradesReversalV4,Long,1,24993.75,24983.00,10/23/2025 9:00:00 AM,10/23/2025 9:10:00 AM,L,Stop loss,($215.00),($1310.00),$0.00,$0.00,$0.00,$0.00,$0.00,$215.00,$395.00,$610.00,3,
82,NQ DEC25,Backtest,TtradesReversalV4,Short,1,25503.00,25526.25,11/5/2025 7:55:00 AM,11/5/2025 8:00:00 AM,S,Stop loss,($465.00),($1775.00),$0.00,$0.00,$0.00,$0.00,$0.00,$465.00,$75.00,$540.00,2,
83,NQ DEC25,Backtest,TtradesReversalV4,Long,1,25595.00,25584.00,11/11/2025 8:00:00 AM,11/11/2025 8:30:00 AM,L,Stop loss,($220.00),($1995.00),$0.00,$0.00,$0.00,$0.00,$0.00,$220.00,$645.00,$865.00,7,
84,NQ DEC25,Backtest,TtradesReversalV4,Short,1,25598.75,25499.50,11/13/2025 7:55:00 AM,11/13/2025 9:00:00 AM,S,Profit target,$1985.00,($10.00),$0.00,$0.00,$0.00,$0.00,$0.00,$110.00,$1985.00,$0.00,14,
85,NQ DEC25,Backtest,TtradesReversalV4,Long,1,24734.75,24687.75,11/14/2025 8:15:00 AM,11/14/2025 8:25:00 AM,L,Stop loss,($940.00),($950.00),$0.00,$0.00,$0.00,$0.00,$0.00,$940.00,$420.00,$1360.00,3,
86,NQ DEC25,Backtest,TtradesReversalV4,Long,1,24730.75,24690.50,11/18/2025 8:25:00 AM,11/18/2025 9:35:00 AM,L,Stop loss,($805.00),($1755.00),$0.00,$0.00,$0.00,$0.00,$0.00,$805.00,$720.00,$1525.00,15,
87,NQ DEC25,Backtest,TtradesReversalV4,Short,1,25489.00,25502.00,12/2/2025 8:40:00 AM,12/2/2025 8:45:00 AM,S,Stop loss,($260.00),($2015.00),$0.00,$0.00,$0.00,$0.00,$0.00,$260.00,$110.00,$370.00,2,
88,NQ DEC25,Backtest,TtradesReversalV4,Short,1,25653.50,25672.75,12/4/2025 8:35:00 AM,12/4/2025 9:05:00 AM,S,Stop loss,($385.00),($2400.00),$0.00,$0.00,$0.00,$0.00,$0.00,$385.00,$705.00,$1090.00,7,
89,NQ DEC25,Backtest,TtradesReversalV4,Short,1,25664.50,25565.00,12/11/2025 9:25:00 AM,12/11/2025 9:35:00 AM,S,Profit target,$1990.00,($410.00),$0.00,$0.00,$0.00,$0.00,$0.00,$330.00,$1990.00,$0.00,3,
90,NQ DEC25,Backtest,TtradesReversalV4,Short,1,25057.50,25075.75,12/16/2025 8:30:00 AM,12/16/2025 8:35:00 AM,S,Stop loss,($365.00),($775.00),$0.00,$0.00,$0.00,$0.00,$0.00,$365.00,$390.00,$755.00,2,
91,NQ DEC25,Backtest,TtradesReversalV4,Long,1,24877.00,24981.50,12/18/2025 8:20:00 AM,12/18/2025 8:40:00 AM,L,Profit target,$2090.00,$1315.00,$0.00,$0.00,$0.00,$0.00,$0.00,$120.00,$2090.00,$0.00,5,
92,NQ DEC25,Backtest,TtradesReversalV4,Long,1,25097.25,25079.25,12/19/2025 8:55:00 AM,12/19/2025 9:05:00 AM,L,Stop loss,($360.00),$955.00,$0.00,$0.00,$0.00,$0.00,$0.00,$360.00,$20.00,$380.00,3,
